term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.genes,EffectType
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,12,377,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,244,456,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,2,456,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,0,456,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,440,456,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,1,456,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,41,456,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,51,456,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,39,456,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,61,456,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,18,456,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,253,470,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,2,470,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,0,470,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,458,470,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,37,470,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,4,470,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,52,470,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,33,470,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,47,470,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,82,470,Female,Sub,Ar,MER
Status,Sub - Dom,0.013621304634235859,0.003575269179922281,3.809868278094786,1.3904085044223e-4,12.812203568025037,0.006613905806552136,0.020628703461919584,0.17287029930928627,12,470,Female,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,148,767,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,2,767,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,0,767,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,398,767,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,3,767,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,59,767,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,6,767,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,116,767,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,94,767,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,77,767,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,154,767,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,31,767,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,306,1261,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,6,1261,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,0,1261,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,724,1261,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,12,1261,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,69,1261,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,18,1261,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,139,1261,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,104,1261,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,132,1261,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,310,1261,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,37,1261,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,164,904,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,0,904,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,1,904,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,493,904,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,72,904,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,8,904,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,117,904,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,116,904,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,91,904,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,184,904,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.1201114142811445,34,904,Male,Dom,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,487,864,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,2,864,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,1,864,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,787,864,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,84,864,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,14,864,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,161,864,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,114,864,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,117,864,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,188,864,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,23,864,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,555,911,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,2,911,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,0,911,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,818,911,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,101,911,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,14,911,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,158,911,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,102,911,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,106,911,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,184,911,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,21,911,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,378,705,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,2,705,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,0,705,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,633,705,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,92,705,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,11,705,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,106,705,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,101,705,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,108,705,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,150,705,Male,Sub,Ar,MER
Status,Sub - Dom,0.06974073625649116,0.0028586787556959285,24.396143189413106,1.8792191207329784e-131,434.26244713253186,0.06413782885195736,0.07534364366102496,0.18985215053763566,24,705,Male,Sub,Ar,MER
